text,risk_label,risk_label_name,risk_category,severity,action_taken,language,source_type,record_id,text_clean,text_hash,group_id,cv_fold,split
"do not keep pushing sexual questions after i said no lmao, in the replies",1,Risk-Detected,sexual_content,high,edited,English,social_media_comment,SENDWISE-10425,do not keep pushing sexual questions after i said no lmao in the replies,aef9acb6da45e633818cf5783980dfde39e98662d555acc44aad1e6645d4dfee,aef9acb6da45,3,train
"personally, i watched the demonstration; the part about the user interface was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10426,personally i watched the demonstration the part about the user interface was the most useful after trying it,0aca2094660f8a03fb7ca3089aa10afda09d7cd0ace95cbd09e3dd8b253bd06f,0aca2094660f,5,train
"honestly, i tried the feature; the part about the pricing model was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,short_message,SENDWISE-10427,honestly i tried the feature the part about the pricing model was the most useful,404a7f26023828ba1abe723c6d6d5e6be97cef44bee9ff6eadaca6ed9996ac19,404a7f260238,5,train
"honestly, the report presents the previous version although a few parts need clarification. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10428,honestly the report presents the previous version although a few parts need clarification for my use case,6b1f356ce57bf11726b8ed295b91689dae308b4c8f50d4fefa4296efd4b8d5e1,6b1f356ce57b,5,train
the dataset introduces the user interface with enough detail. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10429,the dataset introduces the user interface with enough detail after trying it,98e3488c56d2a40838a7bf331a4200cc94124ef2fb289296251e6b6f99fea377,98e3488c56d2,4,train
"you keep making new accounts to bother people. go away, on this post",1,Risk-Detected,harassment,medium,sent_unchanged,English,youtube_reply,SENDWISE-10430,you keep making new accounts to bother people go away on this post,0116c59dbe014c0930d1d2eb8ff6018dd17139e8d911c62842cfae87d2379fe9,0116c59dbe01,4,train
the comparison shows the configuration steps but i would like more evidence. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10431,the comparison shows the configuration steps but i would like more evidence for my use case,439070f08448ed6c9ef6c03a93e71661c9fcea0f2ff44ea9d64fd211a51a7d31,439070f08448,4,train
"honestly, the song reviews the test results with enough detail. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10432,honestly the song reviews the test results with enough detail in my opinion,597468a4d9235cf18afd0300a9c87bc0d76bd7f793fec436c9c457dc4ee9acd0,597468a4d923,3,train
"from my side, i would like to see a little more detail about the final section before making a decision. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10433,from my side i would like to see a little more detail about the final section before making a decision in my opinion,60ecbdb2a4eea850d27b6c33ed803b4f0cdc5d1b9b3a8260f25962b4d20b89ff,60ecbdb2a4ee,1,train
"from my side, i prefer the previous version because the final section was easier to understand there. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10434,from my side i prefer the previous version because the final section was easier to understand there in my opinion,d9ebfaa8ae175d6958534507c864a0551107a45c10e2861810f20b7424ab1101,d9ebfaa8ae17,2,train
"from my side, the song demonstrates the design choices although a few parts need clarification.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10435,from my side the song demonstrates the design choices although a few parts need clarification,d52be3c60d8600b9e9cb3372e9ce9b8106893153a84ad5916dd023251920d4b1,d52be3c60d86,2,train
"honestly, the post discusses the underlying assumptions after a little bit of context. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10436,honestly the post discusses the underlying assumptions after a little bit of context in my opinion,116ca8e5a91157e391979e70fc579bf7b673b52a38a2f0f3333b9e23ecd68bec,116ca8e5a911,2,train
"from my side, i would like to see a little more detail about the design choices before making a decision. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10437,from my side i would like to see a little more detail about the design choices before making a decision for my use case,f7eff14297775a7eff67f2ba1f279b3339077d793519b7be342a331e9f7f1b57,f7eff1429777,3,train
"from my side, i used it for a few days; the part about the user interface was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10438,from my side i used it for a few days the part about the user interface was the most useful after trying it,b3ec1faa1b392b846c85279019d8c4873b3f1427b26ee21b3a9fb8801c2027b5,b3ec1faa1b39,1,train
i looked at the screenshots; the part about the final section was the most useful. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10439,i looked at the screenshots the part about the final section was the most useful in my opinion,8ddfb537e4c383fa4d493078218d8eb5f2d8ec3ffc2e61d9844878e6ce1bd301,8ddfb537e4c3,3,train
"honestly, i came here for the article and ended up learning more from the replies. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10440,honestly i came here for the article and ended up learning more from the replies in my opinion,0e89daacfd245473d5b5740a91e2fd7f696d2d25ce3aa86caa1eb5cc049d9ead,0e89daacfd24,3,train
"personally, i followed the tutorial; the part about the comparison with older tools was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,short_message,SENDWISE-10441,personally i followed the tutorial the part about the comparison with older tools was the most useful after trying it,f8352150ec3a49a9fc50c19d5ecba13a69f2702abb221e490739df15563dfdb4,f8352150ec3a,4,train
"honestly, the new release presents the user interface in a way that is easy to follow. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10442,honestly the new release presents the user interface in a way that is easy to follow after trying it,489283bf857e13a98709273c6e0d1e7ec4f66c96a5c66485b94be09d4e36d12b,489283bf857e,3,train
"personally, the product covers the design choices quite clearly. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10443,personally the product covers the design choices quite clearly in my opinion,fff8cba27efa8b50305d071fb0892def740b7306c44a470c5ad597967092a753,fff8cba27efa,3,train
"from my side, i looked at the screenshots; the part about the methodology was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10444,from my side i looked at the screenshots the part about the methodology was the most useful honestly,07df07b19eb1ef57e32fe3a053017eb410292d2599b2eb4b8df361cd7e3d2603,07df07b19eb1,4,train
"honestly, the video demonstrates the design choices and the conclusion is reasonable. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10445,honestly the video demonstrates the design choices and the conclusion is reasonable in my opinion,864c7e3b836ca6fbe78aa85c2ed8468d98d5ab5b623f0cd24a2be43a2c87144d,864c7e3b836c,2,train
"honestly, i looked through the comments; the part about the performance numbers was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10446,honestly i looked through the comments the part about the performance numbers was the most useful based on what i saw,9a16214d44956ed314e96eb6b73894e7e9c1048684fe568ada8324463cfaf101,9a16214d4495,5,train
"personally, i listened to the interview; the part about the underlying assumptions was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10447,personally i listened to the interview the part about the underlying assumptions was the most useful,afb3747cbb9ae63657d5ea9399bc21689b7cff095d18a9b59dc0c2c3d6987101,afb3747cbb9a,1,train
i feel completely trapped and exhausted fr,1,Risk-Detected,self_harm_risk,high,sent_unchanged,English,keyboard_message,SENDWISE-10448,i feel completely trapped and exhausted fr,c0e6678477be6a8c94f1aba4ee7464df8b79120a4d1150d48eff4b096a235c5b,c0e6678477be,4,train
you keep tagging me after i asked you to stop back the fuck off fr,1,Risk-Detected,harassment,medium,edited,English,youtube_comment,SENDWISE-10449,you keep tagging me after i asked you to stop back the fuck off fr,f2505fecb731531c2381513a21d8376b96989dd829144b4223a6165f39847cf0,f2505fecb731,5,train
"honestly, the presentation tests the final section but i would like more evidence.",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10450,honestly the presentation tests the final section but i would like more evidence,da7d63e53ea96759ac788232f05217fbafde25e1312db8f38ec30e6df9105171,da7d63e53ea9,1,train
"from my side, has anyone checked whether the user interface changes when the input data is different?",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10451,from my side has anyone checked whether the user interface changes when the input data is different,89561c31b7a44970685b5cd09dc4a856a876d53eb9a6b29d715bed0b7e319d5a,89561c31b7a4,3,train
"personally, the article examines the main idea but i would like more evidence. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,chat_message,SENDWISE-10452,personally the article examines the main idea but i would like more evidence in my opinion,bf3fd5f385c7abbe8b072e7fd275239335b800cf45298624840af626b468f8ea,bf3fd5f385c7,1,train
"from my side, the tutorial illustrates the test results even though i disagree with one part.",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-10453,from my side the tutorial illustrates the test results even though i disagree with one part,4d3f9e5bc3cc56369c1ecf932ba194a9b5a516ce999c94f93f206393d90189c8,4d3f9e5bc3cc,1,train
"honestly, the article explains the practical limitations although a few parts need clarification. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10454,honestly the article explains the practical limitations although a few parts need clarification for my use case,ed0a3177d4ac56c0a44e1fd000ac61166c2ecb71d5712cc8d1133a42de135197,ed0a3177d4ac,1,train
"from my side, the dataset summarizes the test results but i would like more evidence. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10455,from my side the dataset summarizes the test results but i would like more evidence based on what i saw,b210b43e05dfcc7269c9bed6781121855fa3719e5e7236939c1951c4c8980130,b210b43e05df,5,train
"honestly, the update explains the practical limitations with enough detail. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10456,honestly the update explains the practical limitations with enough detail after trying it,29d976bd692c9d77eebc0d427407cc3af14c0ba50cb3595487335cbda48c8f8f,29d976bd692c,4,train
the tutorial examines the design choices with enough detail.,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,short_message,SENDWISE-10457,the tutorial examines the design choices with enough detail,871336aff025abb99e7fbdee4a6fb9a4b06629ec0d17a4666a1291bcc987a0d2,871336aff025,3,train
